site_no,facility_id,generator_id,registration_no,full_address,street_address,city,zipcode,stack_height,generation_budget_mw,generation_budget_method,generation_budget_source_id,pm25_budget_lb_per_hour,pm25_budget_method,pm25_budget_source_id,pm25_lb_per_mwh,pm25_factor_method,pm25_factor_source_id,observed_capacity_mw,observed_pm25_budget_lb_per_hour,observed_pm25_lb_per_mwh,imputation_tier,is_assumption,is_upper_bound,source_url,local_pdf_path,notes,generation_budget_mwh,lon,lat,geocode_match,geocode_match_type,geocode_address,matrix_index,region_id
VA_DEQ_74169_SITE_01,deq_va_deq_74169_site_01,deq_va_deq_74169_site_01_gensets,74169,"21890 UUNET Drive Ashburn, Virginia 20147",21890 UUNET Drive,Ashburn,20147,15m,50.3105263157,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.721461187215,permit_extracted_pm25_budget,deq_permit_74169,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.721461187215,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74169-2_Aligned_Energy_Data_Centers_(Ashburn),_LLC.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,50.3105263157,-77.469201412907,39.01361781751,True,Exact,"21890 UUNET DR, ASHBURN, VA, 20147",3676,area_pop_003676
VA_DEQ_74169_SITE_02,deq_va_deq_74169_site_02,deq_va_deq_74169_site_02_gensets,74169,"21821 UUNET Drive Ashburn, Virginia 20147",21821 UUNET Drive,Ashburn,20147,15m,50.3105263157,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.721461187215,permit_extracted_pm25_budget,deq_permit_74169,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.721461187215,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74169-2_Aligned_Energy_Data_Centers_(Ashburn),_LLC.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,50.3105263157,-77.47546649273,39.011858390515,True,Exact,"21821 UUNET DR, ASHBURN, VA, 20147",3676,area_pop_003676
VA_DEQ_74170_SITE_01,deq_va_deq_74170_site_01,deq_va_deq_74170_site_01_gensets,74170,"45771 Maries Road Sterling, VA 20166",45771 Maries Road,Sterling,20166,15m,76.8986842105,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.10273972603,permit_extracted_pm25_budget,deq_permit_74170,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.10273972603,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74170-3_Amazon_Data_Services,_Inc._IAD-116_IAD-117.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,76.8986842105,-77.41393703345,39.02275170371,True,Exact,"45771 MARIES RD, STERLING, VA, 20166",3678,area_pop_003678
VA_DEQ_74170_SITE_02,deq_va_deq_74170_site_02,deq_va_deq_74170_site_02_gensets,74170,"45761 Maries Road Sterling, VA 20166",45761 Maries Road,Sterling,20166,15m,76.8986842105,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.10273972603,permit_extracted_pm25_budget,deq_permit_74170,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.10273972603,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74170-3_Amazon_Data_Services,_Inc._IAD-116_IAD-117.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,76.8986842105,-77.414089681611,39.022796131171,True,Exact,"45761 MARIES RD, STERLING, VA, 20166",3678,area_pop_003678
VA_DEQ_74170_SITE_03,deq_va_deq_74170_site_03,deq_va_deq_74170_site_03_gensets,74170,"45781 Maries Road Sterling, VA 20166",45781 Maries Road,Sterling,20166,15m,76.8986842105,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.10273972603,permit_extracted_pm25_budget,deq_permit_74170,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.10273972603,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74170-3_Amazon_Data_Services,_Inc._IAD-116_IAD-117.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,76.8986842105,-77.413784385289,39.022707276248,True,Exact,"45781 MARIES RD, STERLING, VA, 20166",3678,area_pop_003678
VA_DEQ_74171_SITE_01,deq_va_deq_74171_site_01,deq_va_deq_74171_site_01_gensets,74171,"9040 Freedom Center Blvd Manassas, Virginia 20110",9040 Freedom Center Blvd,Manassas,20110,15m,69.5749999998,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.997716894977,permit_extracted_pm25_budget,deq_permit_74171,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.997716894977,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74171-4_Amazon_Data_Services_(IAD-130,_IAD-131,_IAD-313_and_DCA-072).pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,69.5749999998,-77.517340031049,38.759605480796,True,Exact,"9040 FREEDOM CENTER BLVD, MANASSAS, VA, 20110",2675,area_pop_002675
VA_DEQ_74171_SITE_02,deq_va_deq_74171_site_02,deq_va_deq_74171_site_02_gensets,74171,"9020 Freedom Center Blvd Manassas, Virginia 20110",9020 Freedom Center Blvd,Manassas,20110,15m,69.5749999998,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.997716894977,permit_extracted_pm25_budget,deq_permit_74171,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.997716894977,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74171-4_Amazon_Data_Services_(IAD-130,_IAD-131,_IAD-313_and_DCA-072).pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,69.5749999998,-77.517191933194,38.75982587364,True,Exact,"9020 FREEDOM CENTER BLVD, MANASSAS, VA, 20110",2675,area_pop_002675
VA_DEQ_74172_SITE_01,deq_va_deq_74172_site_01,deq_va_deq_74172_site_01_gensets,74172,12270 Lucky Hill Rd Remington VA 22734,12270 Lucky Hill Rd,Remington,22734,15m,76.4210526315,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.09589041096,permit_extracted_pm25_budget,deq_permit_74172,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.09589041096,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74172-3_Remington_Technology_Park_Limited_Partnership.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,76.4210526315,-77.8111331,38.5275401,True,zip_centroid_approx,ZCTA centroid 22734,2360,area_pop_002360
VA_DEQ_74173_SITE_01,deq_va_deq_74173_site_01,deq_va_deq_74173_site_01_gensets,74173,43290 Old Ox Road Sterling Virginia 20166,43290 Old Ox Road,Sterling,20166,15m,147.906578947,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,2.12100456621,permit_extracted_pm25_budget,deq_permit_74173,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,2.12100456621,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74173-6_CyrusOne_Sterling_IX_X_XI.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,147.906578947,-77.506747742238,38.955883004514,True,Exact,"43290 OLD OX RD, STERLING, VA, 20166",3439,area_pop_003439
VA_DEQ_74174_SITE_01,deq_va_deq_74174_site_01,deq_va_deq_74174_site_01_gensets,74174,"25430 Sutton Bay Plaza Chantilly, Virginia 20152",25430 Sutton Bay Plaza,Chantilly,20152,15m,1544.34210526,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,22.1461187215,permit_extracted_pm25_budget,deq_permit_74174,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,22.1461187215,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74174-1_Amazon_Data_Services,_Inc._IAD-150_IAD-151_IAD-152.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,1544.34210526,-77.5191754,38.8998474,True,zip_centroid_approx,ZCTA centroid 20152,3176,area_pop_003176
VA_DEQ_74174_SITE_02,deq_va_deq_74174_site_02,deq_va_deq_74174_site_02_gensets,74174,"25420 Sutton Bay Plaza Chantilly, Virginia 20152",25420 Sutton Bay Plaza,Chantilly,20152,15m,1544.34210526,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,22.1461187215,permit_extracted_pm25_budget,deq_permit_74174,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,22.1461187215,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74174-1_Amazon_Data_Services,_Inc._IAD-150_IAD-151_IAD-152.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,1544.34210526,-77.5191754,38.8998474,True,zip_centroid_approx,ZCTA centroid 20152,3176,area_pop_003176
VA_DEQ_74174_SITE_03,deq_va_deq_74174_site_03,deq_va_deq_74174_site_03_gensets,74174,"25390 Sutton Bay Plaza Chantilly, Virginia 20152",25390 Sutton Bay Plaza,Chantilly,20152,15m,1544.34210526,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,22.1461187215,permit_extracted_pm25_budget,deq_permit_74174,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,22.1461187215,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74174-1_Amazon_Data_Services,_Inc._IAD-150_IAD-151_IAD-152.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,1544.34210526,-77.5191754,38.8998474,True,zip_centroid_approx,ZCTA centroid 20152,3176,area_pop_003176
VA_DEQ_74181_SITE_01,deq_va_deq_74181_site_01,deq_va_deq_74181_site_01_gensets,74181,"22370 Kipper Drive Sterling, VA 20166",22370 Kipper Drive,Sterling,20166,15m,541.315789473,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,7.76255707763,permit_extracted_pm25_budget,deq_permit_74181,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,7.76255707763,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74181-1_Amazon_Data_Services,_Inc..pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,541.315789473,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74181_SITE_02,deq_va_deq_74181_site_02,deq_va_deq_74181_site_02_gensets,74181,"22420 Kipper Drive Sterling, VA 20166",22420 Kipper Drive,Sterling,20166,15m,541.315789473,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,7.76255707763,permit_extracted_pm25_budget,deq_permit_74181,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,7.76255707763,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74181-1_Amazon_Data_Services,_Inc..pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,541.315789473,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74184_SITE_01,deq_va_deq_74184_site_01,deq_va_deq_74184_site_01_gensets,74184,"22890 Platform Plaza Sterling, VA 20166",22890 Platform Plaza,Sterling,20166,15m,61.4552631578,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.881278538813,permit_extracted_pm25_budget,deq_permit_74184,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.881278538813,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74184-4_Amazon_Data_Services,_Inc._IAD-140_141_143.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,61.4552631578,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74184_SITE_02,deq_va_deq_74184_site_02,deq_va_deq_74184_site_02_gensets,74184,"22900 Platform Plaza Sterling, VA 20166",22900 Platform Plaza,Sterling,20166,15m,61.4552631578,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.881278538813,permit_extracted_pm25_budget,deq_permit_74184,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.881278538813,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74184-4_Amazon_Data_Services,_Inc._IAD-140_141_143.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,61.4552631578,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74184_SITE_03,deq_va_deq_74184_site_03,deq_va_deq_74184_site_03_gensets,74184,"45775 Optics Plaza Sterling, VA 20166",45775 Optics Plaza,Sterling,20166,15m,61.4552631578,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.881278538813,permit_extracted_pm25_budget,deq_permit_74184,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.881278538813,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74184-4_Amazon_Data_Services,_Inc._IAD-140_141_143.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,61.4552631578,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74184_SITE_04,deq_va_deq_74184_site_04,deq_va_deq_74184_site_04_gensets,74184,"45795 Optics Plaza Sterling, VA 20166",45795 Optics Plaza,Sterling,20166,15m,61.4552631578,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.881278538813,permit_extracted_pm25_budget,deq_permit_74184,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.881278538813,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74184-4_Amazon_Data_Services,_Inc._IAD-140_141_143.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,61.4552631578,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74184_SITE_05,deq_va_deq_74184_site_05,deq_va_deq_74184_site_05_gensets,74184,"22940 Platform Plaza Sterling, VA 20166",22940 Platform Plaza,Sterling,20166,15m,61.4552631578,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.881278538813,permit_extracted_pm25_budget,deq_permit_74184,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.881278538813,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74184-4_Amazon_Data_Services,_Inc._IAD-140_141_143.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,61.4552631578,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74184_SITE_06,deq_va_deq_74184_site_06,deq_va_deq_74184_site_06_gensets,74184,"22855 Platform Plaza Sterling, VA 20166",22855 Platform Plaza,Sterling,20166,15m,61.4552631578,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.881278538813,permit_extracted_pm25_budget,deq_permit_74184,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.881278538813,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74184-4_Amazon_Data_Services,_Inc._IAD-140_141_143.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,61.4552631578,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74189_SITE_01,deq_va_deq_74189_site_01,deq_va_deq_74189_site_01_gensets,74189,"22175 Beaumeade Circle Ashburn, VA 20147",22175 Beaumeade Circle,Ashburn,20147,15m,92.3421052628,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.32420091324,permit_extracted_pm25_budget,deq_permit_74189,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.32420091324,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74189-5_Equinix_LLC_(DC-21_DC-22).pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,92.3421052628,-77.454056744699,39.011288067041,True,Exact,"22175 BEAUMEADE CIR, ASHBURN, VA, 20147",3676,area_pop_003676
VA_DEQ_74189_SITE_02,deq_va_deq_74189_site_02,deq_va_deq_74189_site_02_gensets,74189,"22165 Beaumeade Circle Ashburn, VA 20147",22165 Beaumeade Circle,Ashburn,20147,15m,92.3421052628,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.32420091324,permit_extracted_pm25_budget,deq_permit_74189,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.32420091324,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74189-5_Equinix_LLC_(DC-21_DC-22).pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,92.3421052628,-77.453863264816,39.011675026794,True,Exact,"22165 BEAUMEADE CIR, ASHBURN, VA, 20147",3676,area_pop_003676
VA_DEQ_74190_SITE_01,deq_va_deq_74190_site_01,deq_va_deq_74190_site_01_gensets,74190,22129 Confederate Road Elkwood VA 22718,22129 Confederate Road,Elkwood,22718,15m,56.9973684209,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.817351598174,imputed_global_median_pm25_budget,global_median_pm25_budget,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74190-2_Amazon_DCA-50.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,56.9973684209,-77.851536620002,38.459094630282,True,Exact,"22129 CONFEDERATE RD, ELKWOOD, VA, 22718",2360,area_pop_002360
